iter	MultiClass
10770	0.3835844803
10771	0.3835800028
10772	0.3835710913
10773	0.383562571
10774	0.3835578762
10775	0.3835523119
10776	0.3835459652
10777	0.3835397488
10778	0.3835344454
10779	0.3835318371
10780	0.3835288811
10781	0.383522404
10782	0.3835147096
10783	0.3835108407
10784	0.3835066675
10785	0.3834991036
10786	0.3834926264
10787	0.3834863232
10788	0.3834824977
10789	0.3834778029
10790	0.3834696304
10791	0.3834570238
10792	0.3834543286
10793	0.3834498511
10794	0.3834463735
10795	0.3834406353
10796	0.3834331149
10797	0.3834275941
10798	0.383423899
10799	0.3834202475
10800	0.3834132921
10801	0.3834095102
10802	0.3834050762
10803	0.3834002944
10804	0.3833900352
10805	0.3833790371
10806	0.3833729947
10807	0.3833677782
10808	0.3833595187
10809	0.3833536502
10810	0.3833415653
10811	0.383330002
10812	0.3833253072
10813	0.3833118747
10814	0.3833067016
10815	0.3833019199
10816	0.3832958774
10817	0.3832933996
10818	0.383286792
10819	0.3832778805
10820	0.3832726205
10821	0.3832634916
10822	0.3832581882
10823	0.3832512763
10824	0.3832479291
10825	0.3832427126
10826	0.383233149
10827	0.3832277586
10828	0.383221151
10829	0.3832162823
10830	0.3832080228
10831	0.3832005024
10832	0.3831908084
10833	0.3831805058
10834	0.3831738113
10835	0.383171203
10836	0.383166769
10837	0.3831607266
10838	0.3831546841
10839	0.3831476853
10840	0.3831399475
10841	0.3831359047
10842	0.383128819
10843	0.3831263846
10844	0.3831242545
10845	0.3831189511
10846	0.3831145605
10847	0.3831072574
10848	0.3831032581
10849	0.3830923035
10850	0.3830883041
10851	0.3830809576
10852	0.3830774799
10853	0.3830740457
10854	0.3830656558
10855	0.3830596134
10856	0.3830527885
10857	0.3830470503
10858	0.3830426163
10859	0.3830342699
10860	0.3830296185
10861	0.3830181857
10862	0.3830101436
10863	0.38300058
10864	0.3829951896
10865	0.3829908425
10866	0.3829848001
10867	0.3829785837
10868	0.3829713676
10869	0.3829617605
10870	0.3829565875
10871	0.3829527621
10872	0.3829463284
10873	0.3829373299
10874	0.3829330263
10875	0.3829279837
10876	0.3829210718
10877	0.3829175507
10878	0.3829124646
10879	0.3829046398
10880	0.3829005971
10881	0.3828898598
10882	0.3828829479
10883	0.3828764707
10884	0.3828707761
10885	0.3828660812
10886	0.3828533443
10887	0.3828474757
10888	0.3828364776
10889	0.3828277834
10890	0.3828125251
10891	0.3828055263
10892	0.3827958323
10893	0.3827883553
10894	0.3827820521
10895	0.3827733579
10896	0.3827670981
10897	0.3827596211
10898	0.382751579
10899	0.3827434934
10900	0.3827340168
10901	0.3827254096
10902	0.3827224535
10903	0.3827196279
10904	0.3827122814
10905	0.3827078039
10906	0.3827015875
10907	0.3826949365
10908	0.3826887202
10909	0.3826834167
10910	0.382681504
10911	0.3826772439
10912	0.3826716796
10913	0.382662116
10914	0.3826593339
10915	0.3826515961
10916	0.3826439452
10917	0.3826342947
10918	0.3826252528
10919	0.3826148632
10920	0.3826066038
10921	0.3825990398
10922	0.3825875635
10923	0.3825799127
10924	0.3825749135
10925	0.3825651326
10926	0.3825580468
10927	0.3825515697
10928	0.3825473965
10929	0.3825387458
10930	0.3825341379
10931	0.38252953
10932	0.3825249655
10933	0.3825194882
10934	0.3825156193
10935	0.3825080988
10936	0.3825018825
10937	0.3824968399
10938	0.3824895803
10939	0.3824873198
10940	0.3824827119
10941	0.3824758
10942	0.382468323
10943	0.3824580639
10944	0.3824506739
10945	0.3824473266
10946	0.3824409799
10947	0.3824363719
10948	0.3824309381
10949	0.3824232003
10950	0.3824164188
10951	0.3824051164
10952	0.3823988131
10953	0.3823929011
10954	0.3823856415
10955	0.3823737305
10956	0.3823665143
10957	0.3823552554
10958	0.3823502562
10959	0.3823375627
10960	0.3823315638
10961	0.3823269124
10962	0.3823195223
10963	0.3823158273
10964	0.3823132625
10965	0.3823067419
10966	0.3823015689
10967	0.3822912228
10968	0.3822852238
10969	0.3822814853
10970	0.3822743561
10971	0.3822693135
10972	0.3822620104
10973	0.3822576633
10974	0.3822512296
10975	0.3822395795
10976	0.3822362757
10977	0.3822317112
10978	0.3822225824
10979	0.3822158009
10980	0.3822080631
10981	0.3821984126
10982	0.3821955435
10983	0.3821904139
10984	0.3821861103
10985	0.3821824588
10986	0.3821775466
10987	0.3821744601
10988	0.3821677656
10989	0.3821609407
10990	0.382156724
10991	0.382144161
10992	0.3821400312
10993	0.3821288158
10994	0.3821257293
10995	0.3821132967
10996	0.3821032114
10997	0.3820947346
10998	0.3820922568
10999	0.3820896051
11000	0.38208591
11001	0.3820803023
11002	0.3820762595
11003	0.3820728688
11004	0.3820707822
11005	0.3820654787
11006	0.3820592189
11007	0.3820555674
11008	0.3820494815
11009	0.3820403091
11010	0.3820344406
11011	0.3820317888
11012	0.3820267897
11013	0.3820220079
11014	0.3820095318
11015	0.3820007072
11016	0.3819975338
11017	0.3819894482
11018	0.3819864053
11019	0.3819819713
11020	0.3819755376
11021	0.3819683649
11022	0.3819624528
11023	0.3819583231
11024	0.381955541
11025	0.3819484552
11026	0.3819440212
11027	0.3819398915
11028	0.381932371
11029	0.3819310234
11030	0.3819261547
11031	0.3819179822
11032	0.3819155043
11033	0.3819103313
11034	0.381904028
11035	0.3818969858
11036	0.3818923344
11037	0.3818880308
11038	0.3818839445
11039	0.3818806407
11040	0.3818722508
11041	0.3818638175
11042	0.3818599051
11043	0.3818581663
11044	0.381851124
11045	0.3818454293
11046	0.3818369091
11047	0.3818282149
11048	0.3818200424
11049	0.3818141303
11050	0.3818052188
11051	0.3817980896
11052	0.3817916994
11053	0.3817877435
11054	0.3817820923
11055	0.3817723549
11056	0.3817650518
11057	0.3817589224
11058	0.3817499239
11059	0.3817478373
11060	0.3817421861
11061	0.3817326225
11062	0.3817224503
11063	0.3817180163
11064	0.3817120608
11065	0.3817053663
11066	0.3817007584
11067	0.3816954549
11068	0.381688717
11069	0.3816807183
11070	0.3816763278
11071	0.3816702853
11072	0.3816651123
11073	0.3816605913
11074	0.3816568528
11075	0.3816512886
11076	0.3816462459
11077	0.3816400731
11078	0.3816316832
11079	0.3816244671
11080	0.3816182507
11081	0.3816107303
11082	0.3816052095
11083	0.3815983846
11084	0.3815922986
11085	0.3815871691
11086	0.3815819526
11087	0.3815743017
11088	0.3815704328
11089	0.3815679984
11090	0.3815521316
11091	0.3815427853
11092	0.3815359604
11093	0.381523919
11094	0.3815214846
11095	0.3815145293
11096	0.3815073566
11097	0.3815006621
11098	0.3814914028
11099	0.3814804916
11100	0.3814743188
11101	0.3814656246
11102	0.38146206
11103	0.3814559306
11104	0.3814485406
11105	0.38144415
11106	0.3814333692
11107	0.3814265443
11108	0.3814205019
11109	0.3814136335
11110	0.3814022441
11111	0.3813977232
11112	0.3813909852
11113	0.3813843776
11114	0.3813759877
11115	0.3813674674
11116	0.3813573822
11117	0.3813520353
11118	0.3813497748
11119	0.3813441671
11120	0.3813395592
11121	0.381336864
11122	0.3813321691
11123	0.3813251703
11124	0.3813167804
11125	0.381308434
11126	0.3813003485
11127	0.3812979576
11128	0.3812907849
11129	0.3812873072
11130	0.3812760917
11131	0.3812680496
11132	0.3812599206
11133	0.3812577036
11134	0.3812483573
11135	0.3812432278
11136	0.3812371419
11137	0.3812229704
11138	0.3812170583
11139	0.381211668
11140	0.3812029303
11141	0.3811905411
11142	0.3811829337
11143	0.3811749786
11144	0.3811715878
11145	0.3811642413
11146	0.3811550255
11147	0.3811488526
11148	0.3811442882
11149	0.381137072
11150	0.3811334204
11151	0.3811259869
11152	0.3811216398
11153	0.3811119893
11154	0.3811081204
11155	0.3811039037
11156	0.381093123
11157	0.3810885585
11158	0.3810795166
11159	0.381075126
11160	0.3810672144
11161	0.3810651712
11162	0.3810620413
11163	0.3810532602
11164	0.3810492174
11165	0.3810374368
11166	0.381031916
11167	0.3810188748
11168	0.3810164404
11169	0.3810056162
11170	0.3810038773
11171	0.3809982261
11172	0.380991749
11173	0.3809870976
11174	0.3809797945
11175	0.380973013
11176	0.3809657099
11177	0.38095519
11178	0.3809505386
11179	0.3809455829
11180	0.3809378017
11181	0.3809332807
11182	0.3809296291
11183	0.3809218913
11184	0.380914197
11185	0.3809042856
11186	0.3808986779
11187	0.3808938526
11188	0.3808839848
11189	0.3808813765
11190	0.380876247
11191	0.3808670746
11192	0.3808594237
11193	0.3808514251
11194	0.3808426875
11195	0.3808392533
11196	0.3808312546
11197	0.3808275161
11198	0.3808203
11199	0.3808163007
11200	0.3808105625
11201	0.3808011728
11202	0.3807947826
11203	0.380785958
11204	0.3807780029
11205	0.3807663092
11206	0.3807542678
11207	0.3807467473
11208	0.3807392269
11209	0.3807327062
11210	0.3807278375
11211	0.3807195346
11212	0.380718187
11213	0.3807123619
11214	0.3807069715
11215	0.3807039285
11216	0.3806954083
11217	0.3806927131
11218	0.3806872792
11219	0.3806738467
11220	0.3806708038
11221	0.3806639354
11222	0.3806598926
11223	0.3806568931
11224	0.3806451125
11225	0.3806378094
11226	0.3806337231
11227	0.3806295934
11228	0.3806207688
11229	0.3806132484
11230	0.3806086839
11231	0.3805978162
11232	0.380595121
11233	0.380587731
11234	0.3805805148
11235	0.3805774284
11236	0.3805724727
11237	0.3805612572
11238	0.3805553017
11239	0.3805509547
11240	0.3805423909
11241	0.3805309581
11242	0.3805209598
11243	0.3805147434
11244	0.380511657
11245	0.3805063101
11246	0.380496703
11247	0.3804889652
11248	0.3804834444
11249	0.3804720116
11250	0.3804693164
11251	0.3804665343
11252	0.3804592746
11253	0.3804479722
11254	0.3804421906
11255	0.3804382348
11256	0.3804315403
11257	0.3804273671
11258	0.380422194
11259	0.3804121088
11260	0.3804038928
11261	0.3804001108
11262	0.3803971548
11263	0.3803920687
11264	0.3803878086
11265	0.3803858089
11266	0.3803785928
11267	0.3803758106
11268	0.380371507
11269	0.3803679424
11270	0.3803649429
11271	0.3803602481
11272	0.3803544665
11273	0.3803507714
11274	0.3803407731
11275	0.3803353393
11276	0.3803303401
11277	0.3803193855
11278	0.3803093437
11279	0.38030291
11280	0.3802957373
11281	0.3802915207
11282	0.3802869562
11283	0.3802840872
11284	0.380279175
11285	0.3802737411
11286	0.3802683072
11287	0.3802597435
11288	0.3802513971
11289	0.3802476151
11290	0.3802409641
11291	0.3802311397
11292	0.380227662
11293	0.3802220108
11294	0.3802193156
11295	0.3802107953
11296	0.3802064482
11297	0.3801982757
11298	0.3801878862
11299	0.3801784095
11300	0.3801758882
11301	0.3801674984
11302	0.3801586303
11303	0.3801522836
11304	0.3801461542
11305	0.3801409812
11306	0.380135243
11307	0.3801273313
11308	0.3801206368
11309	0.3801144639
11310	0.3801097256
11311	0.3801019009
11312	0.3800944239
11313	0.3800884249
11314	0.3800788613
11315	0.3800742534
11316	0.3800655158
11317	0.3800604732
11318	0.3800547785
11319	0.3800494316
11320	0.3800410852
11321	0.3800388247
11322	0.3800290437
11323	0.3800217841
11324	0.3800184803
11325	0.3800136551
11326	0.3800099166
11327	0.380007743
11328	0.3800035698
11329	0.3799969188
11330	0.3799814432
11331	0.3799759224
11332	0.3799684019
11333	0.3799647069
11334	0.3799606641
11335	0.3799557084
11336	0.3799517091
11337	0.379945232
11338	0.379934799
11339	0.3799227141
11340	0.3799142372
11341	0.3799060213
11342	0.3799008048
11343	0.3798934582
11344	0.3798804169
11345	0.3798687233
11346	0.3798643762
11347	0.3798585946
11348	0.3798518131
11349	0.3798449013
11350	0.3798329902
11351	0.379827426
11352	0.3798243395
11353	0.3798157323
11354	0.3798138196
11355	0.37980869
11356	0.3798033866
11357	0.379796779
11358	0.3797896063
11359	0.3797795211
11360	0.3797738264
11361	0.3797657409
11362	0.3797541776
11363	0.3797477874
11364	0.3797440054
11365	0.3797392236
11366	0.3797343114
11367	0.3797278343
11368	0.3797217049
11369	0.3797174882
11370	0.3797109241
11371	0.3796998391
11372	0.3796973178
11373	0.3796891887
11374	0.3796838418
11375	0.379674539
11376	0.379667062
11377	0.3796554988
11378	0.3796532818
11379	0.3796458483
11380	0.3796404144
11381	0.3796346763
11382	0.3796255474
11383	0.379619418
11384	0.3796108543
11385	0.3795989867
11386	0.3795954656
11387	0.3795879451
11388	0.3795815549
11389	0.3795705133
11390	0.3795652099
11391	0.3795559941
11392	0.3795479085
11393	0.3795379102
11394	0.3795288682
11395	0.3795233909
11396	0.3795112626
11397	0.3795074806
11398	0.3795006122
11399	0.3794915703
11400	0.3794878318
11401	0.3794741819
11402	0.3794648357
11403	0.379456924
11404	0.3794530551
11405	0.3794490558
11406	0.3794400138
11407	0.3794373621
11408	0.3794309719
11409	0.3794236253
11410	0.3794157136
11411	0.3794140183
11412	0.3794066282
11413	0.3794022812
11414	0.3793954128
11415	0.3793892399
11416	0.3793765029
11417	0.3793645919
11418	0.3793577235
11419	0.3793486816
11420	0.3793440737
11421	0.379340683
11422	0.3793310759
11423	0.3793218601
11424	0.3793159481
11425	0.3793096448
11426	0.3793047326
11427	0.3793016896
11428	0.3792935171
11429	0.3792866922
11430	0.3792842144
11431	0.379278085
11432	0.3792746942
11433	0.3792686518
11434	0.379259436
11435	0.3792530458
11436	0.379245221
11437	0.3792396133
11438	0.3792346141
11439	0.3792281804
11440	0.3792238334
11441	0.3792212686
11442	0.379210966
11443	0.3792054452
11444	0.3792007938
11445	0.3791958816
11446	0.3791902739
11447	0.3791843184
11448	0.3791796235
11449	0.379174494
11450	0.3791649738
11451	0.3791586271
11452	0.3791533671
11453	0.379143934
11454	0.3791434123
11455	0.3791343704
11456	0.379129632
11457	0.3791271542
11458	0.3791245025
11459	0.3791195033
11460	0.3791155475
11461	0.3791049406
11462	0.3790986373
11463	0.3790907256
11464	0.379079771
11465	0.3790729461
11466	0.3790695988
11467	0.3790635564
11468	0.3790595136
11469	0.3790482981
11470	0.3790414297
11471	0.3790378651
11472	0.3790335615
11473	0.3790304316
11474	0.3790256498
11475	0.3790211288
11476	0.3790139561
11477	0.3790048707
11478	0.378999263
11479	0.3789942204
11480	0.3789923946
11481	0.3789848307
11482	0.3789773972
11483	0.3789733978
11484	0.3789680509
11485	0.37896566
11486	0.378961965
11487	0.3789587047
11488	0.3789565312
11489	0.3789511842
11490	0.3789429683
11491	0.3789362737
11492	0.3789273188
11493	0.3789196679
11494	0.3789136689
11495	0.3789082785
11496	0.3789034967
11497	0.3788965849
11498	0.3788908902
11499	0.3788843696
11500	0.3788789792
11501	0.3788735453
11502	0.3788656336
11503	0.3788557658
11504	0.3788483757
11505	0.378842768
11506	0.3788304223
11507	0.3788271619
11508	0.3788187721
11509	0.3788089911
11510	0.3788038616
11511	0.3787976452
11512	0.378789777
11513	0.3787852995
11514	0.3787818219
11515	0.3787789962
11516	0.3787713454
11517	0.3787625643
11518	0.3787560002
11519	0.3787508706
11520	0.3787479581
11521	0.3787382206
11522	0.3787350038
11523	0.3787273529
11524	0.3787225276
11525	0.3787183544
11526	0.3787112252
11527	0.3787072259
11528	0.3787012269
11529	0.3786895767
11530	0.3786870119
11531	0.3786799262
11532	0.3786734056
11533	0.378666798
11534	0.3786591037
11535	0.3786539306
11536	0.3786471927
11537	0.3786439758
11538	0.3786395853
11539	0.3786337167
11540	0.3786281959
11541	0.3786174586
11542	0.3786145895
11543	0.378603461
11544	0.3785953754
11545	0.3785909849
11546	0.3785845512
11547	0.378581769
11548	0.3785779001
11549	0.3785715969
11550	0.3785589903
11551	0.3785532087
11552	0.3785434278
11553	0.3785399936
11554	0.378533386
11555	0.3785255178
11556	0.3785174757
11557	0.3785107812
11558	0.378503565
11559	0.3784976095
11560	0.3784874373
11561	0.3784818296
11562	0.3784750047
11563	0.3784707445
11564	0.3784603985
11565	0.3784543995
11566	0.3784512696
11567	0.3784489222
11568	0.3784428797
11569	0.3784334031
11570	0.3784251001
11571	0.3784205792
11572	0.378416406
11573	0.3784103635
11574	0.3784015389
11575	0.3783916711
11576	0.378379021
11577	0.3783740219
11578	0.3783690227
11579	0.3783627195
11580	0.3783538514
11581	0.3783476351
11582	0.3783376368
11583	0.3783334201
11584	0.3783245086
11585	0.3783182488
11586	0.3783113369
11587	0.3783072507
11588	0.378302295
11589	0.3782975567
11590	0.378291123
11591	0.3782802988
11592	0.3782766472
11593	0.3782685616
11594	0.3782567376
11595	0.3782504343
11596	0.3782437833
11597	0.3782325678
11598	0.3782262645
11599	0.3782197004
11600	0.378216614
11601	0.3782070069
11602	0.3782026164
11603	0.3781982693
11604	0.3781940091
11605	0.3781833588
11606	0.3781769251
11607	0.3781691438
11608	0.3781641881
11609	0.378159189
11610	0.3781551462
11611	0.3781490168
11612	0.3781448002
11613	0.3781356278
11614	0.3781250644
11615	0.3781225431
11616	0.3781169353
11617	0.3781112841
11618	0.3781043288
11619	0.3781002425
11620	0.3780944609
11621	0.3780859406
11622	0.3780813762
11623	0.3780714648
11624	0.3780676394
11625	0.3780582062
11626	0.3780557284
11627	0.3780492078
11628	0.3780459475
11629	0.3780399485
11630	0.378033906
11631	0.3780239947
11632	0.3780187782
11633	0.3780118663
11634	0.3780025636
11635	0.3779969558
11636	0.3779930869
11637	0.3779861316
11638	0.3779785242
11639	0.3779709168
11640	0.3779676565
11641	0.3779636137
11642	0.3779601795
11643	0.3779575712
11644	0.3779530937
11645	0.3779478772
11646	0.3779405741
11647	0.377935575
11648	0.377928098
11649	0.3779245769
11650	0.3779165782
11651	0.3779120138
11652	0.3779053193
11653	0.3778986683
11654	0.3778949732
11655	0.3778909739
11656	0.3778859313
11657	0.3778797584
11658	0.3778733248
11659	0.3778680648
11660	0.3778645871
11661	0.3778593706
11662	0.3778511981
11663	0.3778442862
11664	0.3778388958
11665	0.3778264197
11666	0.3778166822
11667	0.3778105963
11668	0.3778058145
11669	0.3777995547
11670	0.3777909475
11671	0.3777871655
11672	0.3777847312
11673	0.377777515
11674	0.3777750807
11675	0.3777720812
11676	0.3777639086
11677	0.377758953
11678	0.3777542147
11679	0.3777483896
11680	0.377741043
11681	0.3777345658
11682	0.3777309143
11683	0.3777262194
11684	0.37772009
11685	0.3777136129
11686	0.3776978764
11687	0.3776951812
11688	0.3776900517
11689	0.3776847482
11690	0.3776809228
11691	0.3776756628
11692	0.3776698812
11693	0.3776620999
11694	0.3776578833
11695	0.377653797
11696	0.3776439726
11697	0.3776321051
11698	0.3776278449
11699	0.3776173684
11700	0.3776134995
11701	0.3776049793
11702	0.3775966329
11703	0.3775920684
11704	0.3775871127
11705	0.3775776796
11706	0.3775755495
11707	0.3775708981
11708	0.377560639
11709	0.3775526838
11710	0.3775474239
11711	0.3775372082
11712	0.3775291661
11713	0.3775207328
11714	0.3775167334
11715	0.3775080393
11716	0.3775023011
11717	0.3774977367
11718	0.3774961283
11719	0.377488347
11720	0.3774843911
11721	0.3774782618
11722	0.3774736104
11723	0.3774680461
11724	0.3774580478
11725	0.3774530052
11726	0.3774455282
11727	0.377440616
11728	0.377436834
11729	0.3774302265
11730	0.3774240536
11731	0.3774176199
11732	0.3774109254
11733	0.3774073608
11734	0.37739658
11735	0.3773896247
11736	0.3773850168
11737	0.3773792352
11738	0.3773747142
11739	0.3773668025
11740	0.3773588039
11741	0.3773545872
11742	0.3773475015
11743	0.377341546
11744	0.3773318085
11745	0.3773266789
11746	0.3773184195
11747	0.3773148549
11748	0.3773102035
11749	0.3773028134
11750	0.3772954234
11751	0.3772850773
11752	0.3772785567
11753	0.3772749052
11754	0.3772641679
11755	0.3772613423
11756	0.3772539957
11757	0.377249779
11758	0.3772406936
11759	0.3772341295
11760	0.377223001
11761	0.3772188712
11762	0.3772063951
11763	0.3772001788
11764	0.3771939625
11765	0.3771850944
11766	0.3771795301
11767	0.3771714011
11768	0.3771651413
11769	0.3771571427
11770	0.3771514045
11771	0.3771465358
11772	0.3771367983
11773	0.3771343639
11774	0.3771297126
11775	0.3771225399
11776	0.3771188883
11777	0.3771129328
11778	0.3771032388
11779	0.3770928493
11780	0.3770883718
11781	0.377084329
11782	0.3770799819
11783	0.3770724615
11784	0.377061985
11785	0.3770539429
11786	0.3770485525
11787	0.3770459008
11788	0.3770394671
11789	0.3770347722
11790	0.3770254695
11791	0.3770184272
11792	0.3770116458
11793	0.3770029516
11794	0.3769987349
11795	0.3769951268
11796	0.3769842591
11797	0.3769795208
11798	0.3769742608
11799	0.3769709136
11800	0.3769620455
11801	0.3769554814
11802	0.3769479175
11803	0.3769380931
11804	0.3769238781
11805	0.3769185747
11806	0.3769085329
11807	0.3769019253
11808	0.3768906229
11809	0.3768858846
11810	0.3768798422
11811	0.3768734954
11812	0.3768702786
11813	0.376859889
11814	0.3768556724
11815	0.3768508036
11816	0.3768456306
11817	0.3768423703
11818	0.3768365452
11819	0.3768288509
11820	0.3768213304
11821	0.3768165486
11822	0.3768102453
11823	0.3768036812
11824	0.3767969433
11825	0.3767918572
11826	0.3767887708
11827	0.3767849018
11828	0.3767790768
11829	0.3767705999
11830	0.3767654269
11831	0.3767596018
11832	0.3767537333
11833	0.3767501252
11834	0.3767428655
11835	0.3767350843
11836	0.3767296069
11837	0.3767265205
11838	0.3767199999
11839	0.3767136097
11840	0.3767030028
11841	0.3766940913
11842	0.376682528
11843	0.376676616
11844	0.3766723124
11845	0.3766670959
11846	0.3766597928
11847	0.3766510986
11848	0.3766487946
11849	0.37663784
11850	0.3766346232
11851	0.3766291893
11852	0.3766173652
11853	0.3766131051
11854	0.376605063
11855	0.3766024982
11856	0.3765949777
11857	0.3765873703
11858	0.3765782415
11859	0.3765728076
11860	0.3765654176
11861	0.3765587665
11862	0.3765545499
11863	0.3765478554
11864	0.3765462469
11865	0.3765359443
11866	0.3765299019
11867	0.3765212077
11868	0.3765092098
11869	0.3765025153
11870	0.3764980378
11871	0.3764942558
11872	0.3764876917
11873	0.3764812146
11874	0.3764729986
11875	0.3764658693
11876	0.3764603051
11877	0.3764537845
11878	0.3764421777
11879	0.376431397
11880	0.3764250502
11881	0.3764202684
11882	0.3764159214
11883	0.3764106614
11884	0.3764016629
11885	0.3763964899
11886	0.3763914907
11887	0.3763877088
11888	0.3763795797
11889	0.3763731895
11890	0.3763681034
11891	0.376359844
11892	0.3763565837
11893	0.3763502804
11894	0.3763439336
11895	0.3763315879
11896	0.3763223286
11897	0.3763175034
11898	0.3763102003
11899	0.3763055054
11900	0.3762998542
11901	0.3762920729
11902	0.3762884648
11903	0.3762844655
11904	0.3762752497
11905	0.3762674684
11906	0.3762615564
11907	0.3762522102
11908	0.3762396906
11909	0.3762351261
11910	0.3762297792
11911	0.3762232586
11912	0.3762146079
11913	0.3762098696
11914	0.3762059137
11915	0.3762033489
11916	0.3761992192
11917	0.3761933941
11918	0.3761858737
11919	0.3761799616
11920	0.3761753972
11921	0.3761695721
11922	0.3761576611
11923	0.3761489669
11924	0.3761379253
11925	0.376134013
11926	0.3761208848
11927	0.376112321
11928	0.376104192
11929	0.3760962803
11930	0.3760883686
11931	0.3760842388
11932	0.3760793701
11933	0.3760763271
11934	0.376073545
11935	0.3760667636
11936	0.3760595909
11937	0.3760548525
11938	0.376047419
11939	0.3760379859
11940	0.3760312914
11941	0.3760245968
11942	0.376018337
11943	0.3760113382
11944	0.3760070346
11945	0.3760002532
11946	0.3759974276
11947	0.3759912547
11948	0.3759882987
11949	0.3759802566
11950	0.3759746923
11951	0.3759679978
11952	0.3759606947
11953	0.3759546523
11954	0.3759515224
11955	0.3759486098
11956	0.3759449583
11957	0.3759396114
11958	0.375934134
11959	0.3759280046
11960	0.3759239184
11961	0.3759178759
11962	0.3759130072
11963	0.3759085297
11964	0.3759010527
11965	0.3758960101
11966	0.3758853163
11967	0.3758810127
11968	0.3758712317
11969	0.3758594946
11970	0.3758535391
11971	0.3758408891
11972	0.375833586
11973	0.3758236311
11974	0.3758196753
11975	0.3758107203
11976	0.3758071122
11977	0.3757974617
11978	0.3757913758
11979	0.375785029
11980	0.3757793344
11981	0.3757675538
11982	0.3757622938
11983	0.3757509914
11984	0.3757462531
11985	0.3757374719
11986	0.3757290821
11987	0.3757193011
11988	0.3757156931
11989	0.3756970441
11990	0.3756920449
11991	0.3756870892
11992	0.3756812207
11993	0.3756717875
11994	0.375662789
11995	0.3756593114
11996	0.3756540079
11997	0.3756488349
11998	0.3756393148
11999	0.3756318378
12000	0.3756221003
12001	0.3756180575
12002	0.3756117108
12003	0.3756047989
12004	0.3755975393
12005	0.3755900623
12006	0.3755851936
12007	0.3755836721
12008	0.375579325
12009	0.3755728044
12010	0.3755635886
12011	0.3755586329
12012	0.3755508082
12013	0.3755393319
12014	0.3755310724
12015	0.3755253342
12016	0.3755153794
12017	0.3755060332
12018	0.3754973825
12019	0.3754950351
12020	0.3754882536
12021	0.3754866452
12022	0.3754805158
12023	0.3754744734
12024	0.3754700393
12025	0.3754659965
12026	0.3754573458
12027	0.3754520424
12028	0.3754466955
12029	0.3754391316
12030	0.3754327848
12031	0.3754254382
12032	0.3754211346
12033	0.3754168745
12034	0.3754136577
12035	0.3754059198
12036	0.3754037463
12037	0.3753997905
12038	0.3753954434
12039	0.3753907485
12040	0.3753834454
12041	0.3753761423
12042	0.3753719256
12043	0.3753632749
12044	0.3753599712
12045	0.3753480602
12046	0.37533854
12047	0.3753351928
12048	0.3753315412
12049	0.3753215864
12050	0.3753131096
12051	0.3753083278
12052	0.3753038503
12053	0.3752986338
12054	0.3752898092
12055	0.3752840276
12056	0.3752805499
12057	0.3752772896
12058	0.3752657699
12059	0.3752617705
12060	0.3752545109
12061	0.3752509898
12062	0.3752479033
12063	0.3752396873
12064	0.3752354707
12065	0.3752317757
12066	0.3752239944
12067	0.375218604
12068	0.3752123007
12069	0.3752003462
12070	0.3751964339
12071	0.3751916521
12072	0.3751882613
12073	0.375185001
12074	0.3751736986
12075	0.3751658739
12076	0.3751624397
12077	0.3751563103
12078	0.3751500505
12079	0.3751453991
12080	0.3751429213
12081	0.3751361833
12082	0.3751227508
12083	0.3751152303
12084	0.3751064927
12085	0.3751030585
12086	0.3750923212
12087	0.3750883219
12088	0.3750796277
12089	0.3750705423
12090	0.3750641956
12091	0.3750566751
12092	0.3750532844
12093	0.3750458074
12094	0.3750342442
12095	0.375025463
12096	0.3750211594
12097	0.3750148562
12098	0.375010596
12099	0.3750015541
12100	0.3749960333
12101	0.3749914688
12102	0.3749850352
12103	0.3749802099
12104	0.3749750803
12105	0.3749699073
12106	0.3749671252
12107	0.3749637779
12108	0.3749574747
12109	0.3749508671
12110	0.3749458679
12111	0.374940521
12112	0.3749320442
12113	0.3749270885
12114	0.3749194377
12115	0.3749147863
12116	0.3749103088
12117	0.374901745
12118	0.374894268
12119	0.3748900079
12120	0.3748825744
12121	0.3748758799
12122	0.3748648383
12123	0.374861491
12124	0.3748521883
12125	0.374846624
12126	0.3748376255
12127	0.374827323
12128	0.3748241061
12129	0.3748151511
12130	0.3748060657
12131	0.3748005014
12132	0.3747933722
12133	0.37478633
12134	0.374780244
12135	0.3747755927
12136	0.3747710717
12137	0.3747673332
12138	0.3747576827
12139	0.3747533791
12140	0.3747454674
12141	0.3747392076
12142	0.3747340345
12143	0.3747289919
12144	0.3747259055
12145	0.3747170374
12146	0.3747115601
12147	0.3747086041
12148	0.3746997795
12149	0.374688651
12150	0.3746829998
12151	0.3746752185
12152	0.3746690022
12153	0.3746641334
12154	0.3746530484
12155	0.3746474841
12156	0.3746435717
12157	0.3746350949
12158	0.3746280526
12159	0.3746203148
12160	0.3746162286
12161	0.3746080995
12162	0.374600579
12163	0.3745950148
12164	0.3745895809
12165	0.3745857555
12166	0.3745801043
12167	0.3745751051
12168	0.3745673239
12169	0.3745574125
12170	0.3745532828
12171	0.3745483706
12172	0.3745452841
12173	0.3745385896
12174	0.3745348946
12175	0.3745300259
12176	0.3745233314
12177	0.3745195929
12178	0.3745173324
12179	0.3745123332
12180	0.3745072037
12181	0.3745013351
12182	0.3744943363
